Document Title	Package	End	Excerpt Creator	Excerpt Copy	Codes Applied Combined
2007-blog07-opinion-917.txt	4	27	willis8	2007-blog07-opinion-917	TemporalNo
2007-blog07-opinion-918.txt	4	28	willis8	2007-blog07-opinion-918 	TemporalNo
2007-blog07-opinion-919.txt	4	28	willis8	2007-blog07-opinion-919 	TemporalNo
2007-blog07-opinion-920.txt	4	28	willis8	2007-blog07-opinion-920 	TemporalNo
2007-blog07-opinion-921.txt	4	28	willis8	2007-blog07-opinion-921 	TemporalSome
2007-blog07-opinion-922.txt	4	27	willis8	2007-blog07-opinion-922	TemporalNo
2007-blog07-opinion-923.txt	4	27	willis8	2007-blog07-opinion-923	TemporalYes
2007-blog07-opinion-924.txt	4	28	willis8	2007-blog07-opinion-924 	TemporalNo
2007-blog07-opinion-925.txt	3	28	willis8	 2007-blog07-opinion-925 	TemporalYes
2007-blog07-opinion-926.txt	4	28	willis8	2007-blog07-opinion-926 	TemporalYes
2007-blog07-opinion-927.txt	4	29	willis8	2007-blog07-opinion-927 	TemporalYes
2007-blog07-opinion-928.txt	4	28	willis8	2007-blog07-opinion-928 	TemporalSome
2007-blog07-opinion-929.txt	4	28	willis8	2007-blog07-opinion-929 	TemporalNo
2007-blog07-opinion-930.txt	4	28	willis8	2007-blog07-opinion-930 	TemporalNo
2007-blog07-opinion-931.txt	5	28	willis8	007-blog07-opinion-931 	TemporalNo
2007-blog07-opinion-932.txt	4	28	willis8	2007-blog07-opinion-932 	TemporalSome
2007-blog07-opinion-933.txt	4	28	willis8	2007-blog07-opinion-933 	TemporalYes
2007-blog07-opinion-934.txt	4	28	willis8	2007-blog07-opinion-934 	TemporalNo
2007-blog07-opinion-935.txt	86	122	willis8	 composer Wolfgang Amadeus Mozart. 	TemporalSome
2007-blog07-opinion-936.txt	4	28	willis8	2007-blog07-opinion-936 	TemporalYes
2007-blog07-opinion-937.txt	4	28	willis8	2007-blog07-opinion-937 	TemporalNo
2007-blog07-opinion-938.txt	4	28	willis8	2007-blog07-opinion-938 	TemporalYes
2007-blog07-opinion-939.txt	4	28	willis8	2007-blog07-opinion-939 	TemporalNo
2007-blog07-opinion-940.txt	4	28	willis8	2007-blog07-opinion-940 	TemporalSome
2007-blog07-opinion-941.txt	4	28	willis8	2007-blog07-opinion-941 	TemporalNo
2007-blog07-opinion-942.txt	4	28	willis8	2007-blog07-opinion-942 	TemporalNo
2007-blog07-opinion-943.txt	4	28	willis8	2007-blog07-opinion-943 	TemporalYes
2007-blog07-opinion-944.txt	4	28	willis8	2007-blog07-opinion-944 	TemporalNo
2007-blog07-opinion-945.txt	4	28	willis8	2007-blog07-opinion-945 	TemporalSome
2007-blog07-opinion-946.txt	4	28	willis8	2007-blog07-opinion-946 	TemporalNo
2007-blog07-opinion-947.txt	4	28	willis8	2007-blog07-opinion-947 	TemporalYes
2007-blog07-opinion-948.txt	4	28	willis8	2007-blog07-opinion-948 	TemporalNo
2007-blog07-opinion-949.txt	4	28	willis8	2007-blog07-opinion-949 	TemporalNo
2007-blog07-opinion-950.txt	4	28	willis8	2007-blog07-opinion-950 	TemporalNo
2011-mb11-adhoc-MB001.txt	4	26	willis8	2011-mb11-adhoc-MB001 	TemporalYes
2011-mb11-adhoc-MB002.txt	4	26	willis8	2011-mb11-adhoc-MB002 	TemporalYes
2011-mb11-adhoc-MB003.txt	4	26	willis8	2011-mb11-adhoc-MB003 	TemporalYes
2011-mb11-adhoc-MB004.txt	4	26	willis8	2011-mb11-adhoc-MB004 	TemporalNo
2011-mb11-adhoc-MB005.txt	4	26	willis8	2011-mb11-adhoc-MB005 	TemporalNo
2011-mb11-adhoc-MB006.txt	4	26	willis8	2011-mb11-adhoc-MB006 	TemporalNo
2011-mb11-adhoc-MB007.txt	4	26	willis8	2011-mb11-adhoc-MB007 	TemporalYes
2011-mb11-adhoc-MB008.txt	4	26	willis8	2011-mb11-adhoc-MB008 	TemporalYes
2011-mb11-adhoc-MB009.txt	4	26	willis8	2011-mb11-adhoc-MB009 	TemporalYes
2011-mb11-adhoc-MB010.txt	4	26	willis8	2011-mb11-adhoc-MB010 	TemporalYes
2011-mb11-adhoc-MB011.txt	4	26	willis8	2011-mb11-adhoc-MB011 	TemporalYes
2011-mb11-adhoc-MB012.txt	4	26	willis8	2011-mb11-adhoc-MB012 	TemporalYes
2011-mb11-adhoc-MB013.txt	4	26	willis8	2011-mb11-adhoc-MB013 	TemporalYes
2011-mb11-adhoc-MB014.txt	3	25	willis8	 2011-mb11-adhoc-MB014	TemporalYes
2011-mb11-adhoc-MB015.txt	4	26	willis8	2011-mb11-adhoc-MB015 	TemporalYes
2011-mb11-adhoc-MB016.txt	4	26	willis8	2011-mb11-adhoc-MB016 	TemporalSome
2011-mb11-adhoc-MB017.txt	4	26	willis8	2011-mb11-adhoc-MB017 	TemporalYes
2011-mb11-adhoc-MB018.txt	4	26	willis8	2011-mb11-adhoc-MB018 	TemporalYes
2011-mb11-adhoc-MB019.txt	4	26	willis8	2011-mb11-adhoc-MB019 	TemporalSome
2011-mb11-adhoc-MB020.txt	4	26	willis8	2011-mb11-adhoc-MB020 	TemporalYes
2011-mb11-adhoc-MB021.txt	4	26	willis8	2011-mb11-adhoc-MB021 	TemporalYes
2011-mb11-adhoc-MB022.txt	4	26	willis8	2011-mb11-adhoc-MB022 	TemporalNo
2011-mb11-adhoc-MB024.txt	4	26	willis8	2011-mb11-adhoc-MB024 	TemporalYes
2011-mb11-adhoc-MB025.txt	4	26	willis8	2011-mb11-adhoc-MB025 	TemporalNo
2011-mb11-adhoc-MB026.txt	4	26	willis8	2011-mb11-adhoc-MB026 	TemporalYes
2011-mb11-adhoc-MB027.txt	4	26	willis8	2011-mb11-adhoc-MB027 	TemporalNo
2011-mb11-adhoc-MB028.txt	4	26	willis8	2011-mb11-adhoc-MB028 	TemporalYes
2011-mb11-adhoc-MB029.txt	4	26	willis8	2011-mb11-adhoc-MB029 	TemporalNo
2011-mb11-adhoc-MB030.txt	4	26	willis8	2011-mb11-adhoc-MB030 	TemporalYes
2011-mb11-adhoc-MB031.txt	4	26	willis8	2011-mb11-adhoc-MB031 	TemporalYes
2011-mb11-adhoc-MB032.txt	4	26	willis8	2011-mb11-adhoc-MB032 	TemporalYes
2011-mb11-adhoc-MB033.txt	4	26	willis8	2011-mb11-adhoc-MB033 	TemporalNo
2011-mb11-adhoc-MB034.txt	4	26	willis8	2011-mb11-adhoc-MB034 	TemporalSome
2011-mb11-adhoc-MB035.txt	4	26	willis8	2011-mb11-adhoc-MB035 	TemporalYes
2011-mb11-adhoc-MB036.txt	4	26	willis8	2011-mb11-adhoc-MB036 	TemporalYes
2011-mb11-adhoc-MB037.txt	4	26	willis8	2011-mb11-adhoc-MB037 	TemporalYes
2011-mb11-adhoc-MB038.txt	4	26	willis8	2011-mb11-adhoc-MB038 	TemporalYes
2011-mb11-adhoc-MB039.txt	4	26	willis8	2011-mb11-adhoc-MB039 	TemporalYes
2011-mb11-adhoc-MB040.txt	4	26	willis8	2011-mb11-adhoc-MB040 	TemporalYes
2011-mb11-adhoc-MB041.txt	4	26	willis8	2011-mb11-adhoc-MB041 	TemporalNo
2011-mb11-adhoc-MB042.txt	4	26	willis8	2011-mb11-adhoc-MB042 	TemporalYes
2011-mb11-adhoc-MB043.txt	4	26	willis8	2011-mb11-adhoc-MB043 	TemporalYes
2011-mb11-adhoc-MB044.txt	4	26	willis8	2011-mb11-adhoc-MB044 	TemporalYes
2011-mb11-adhoc-MB045.txt	4	25	willis8	2011-mb11-adhoc-MB045	TemporalNo
2011-mb11-adhoc-MB046.txt	4	26	willis8	2011-mb11-adhoc-MB046 	TemporalNo
2011-mb11-adhoc-MB047.txt	4	26	willis8	2011-mb11-adhoc-MB047 	TemporalNo
2011-mb11-adhoc-MB048.txt	4	26	willis8	2011-mb11-adhoc-MB048 	TemporalYes
2011-mb11-adhoc-MB049.txt	3	26	willis8	 2011-mb11-adhoc-MB049 	TemporalNo
2011-mb11-adhoc-MB050.txt	4	26	willis8	2011-mb11-adhoc-MB050 	TemporalNo
2012-mb12-adhoc-MB051.txt	4	26	willis8	2012-mb12-adhoc-MB051 	TemporalSome
2012-mb12-adhoc-MB052.txt	4	25	willis8	2012-mb12-adhoc-MB052	TemporalNo
2012-mb12-adhoc-MB053.txt	4	26	willis8	2012-mb12-adhoc-MB053 	TemporalNo
2012-mb12-adhoc-MB054.txt	4	26	willis8	2012-mb12-adhoc-MB054 	TemporalSome
2012-mb12-adhoc-MB055.txt	4	26	willis8	2012-mb12-adhoc-MB055 	TemporalNo
2012-mb12-adhoc-MB056.txt	4	26	willis8	2012-mb12-adhoc-MB056 	TemporalYes
2012-mb12-adhoc-MB057.txt	4	26	willis8	2012-mb12-adhoc-MB057 	TemporalYes
2012-mb12-adhoc-MB058.txt	3	25	willis8	 2012-mb12-adhoc-MB058	TemporalNo
2012-mb12-adhoc-MB059.txt	4	26	willis8	2012-mb12-adhoc-MB059 	TemporalNo
2012-mb12-adhoc-MB060.txt	4	26	willis8	2012-mb12-adhoc-MB060 	TemporalNo
2012-mb12-adhoc-MB061.txt	4	26	willis8	2012-mb12-adhoc-MB061 	TemporalYes
2012-mb12-adhoc-MB062.txt	4	26	willis8	2012-mb12-adhoc-MB062 	TemporalNo
2012-mb12-adhoc-MB063.txt	4	26	willis8	2012-mb12-adhoc-MB063 	TemporalYes
2012-mb12-adhoc-MB064.txt	4	26	willis8	2012-mb12-adhoc-MB064 	TemporalNo
2012-mb12-adhoc-MB065.txt	4	26	willis8	2012-mb12-adhoc-MB065 	TemporalNo
2012-mb12-adhoc-MB066.txt	4	26	willis8	2012-mb12-adhoc-MB066 	TemporalYes
2012-mb12-adhoc-MB067.txt	4	26	willis8	2012-mb12-adhoc-MB067 	TemporalYes
2012-mb12-adhoc-MB068.txt	4	26	willis8	2012-mb12-adhoc-MB068 	TemporalYes
2012-mb12-adhoc-MB069.txt	4	26	willis8	2012-mb12-adhoc-MB069 	TemporalNo
2012-mb12-adhoc-MB070.txt	4	26	willis8	2012-mb12-adhoc-MB070 	TemporalNo
2012-mb12-adhoc-MB071.txt	4	26	willis8	2012-mb12-adhoc-MB071 	TemporalYes
2012-mb12-adhoc-MB072.txt	4	26	willis8	2012-mb12-adhoc-MB072 	TemporalNo
2012-mb12-adhoc-MB073.txt	4	25	willis8	2012-mb12-adhoc-MB073	TemporalNo
2012-mb12-adhoc-MB074.txt	4	26	willis8	2012-mb12-adhoc-MB074 	TemporalNo
2012-mb12-adhoc-MB075.txt	4	26	willis8	2012-mb12-adhoc-MB075 	TemporalYes
2012-mb12-adhoc-MB076.txt	4	26	willis8	2012-mb12-adhoc-MB076 	TemporalNo
2012-mb12-adhoc-MB077.txt	4	26	willis8	2012-mb12-adhoc-MB077 	TemporalNo
2012-mb12-adhoc-MB078.txt	4	26	willis8	2012-mb12-adhoc-MB078 	TemporalNo
2012-mb12-adhoc-MB079.txt	4	26	willis8	2012-mb12-adhoc-MB079 	TemporalYes
2012-mb12-adhoc-MB080.txt	4	26	willis8	2012-mb12-adhoc-MB080 	TemporalYes
2012-mb12-adhoc-MB081.txt	4	26	willis8	2012-mb12-adhoc-MB081 	TemporalNo
2012-mb12-adhoc-MB082.txt	3	26	willis8	 2012-mb12-adhoc-MB082 	TemporalNo
2012-mb12-adhoc-MB083.txt	4	25	willis8	2012-mb12-adhoc-MB083	TemporalYes
2012-mb12-adhoc-MB084.txt	4	26	willis8	2012-mb12-adhoc-MB084 	TemporalNo
2012-mb12-adhoc-MB085.txt	4	26	willis8	2012-mb12-adhoc-MB085 	TemporalNo
2012-mb12-adhoc-MB086.txt	4	26	willis8	2012-mb12-adhoc-MB086 	TemporalYes
2012-mb12-adhoc-MB087.txt	4	24	willis8	2012-mb12-adhoc-MB08	TemporalNo
2012-mb12-adhoc-MB088.txt	4	26	willis8	2012-mb12-adhoc-MB088 	TemporalYes
2012-mb12-adhoc-MB089.txt	4	26	willis8	2012-mb12-adhoc-MB089 	TemporalSome
2012-mb12-adhoc-MB090.txt	4	26	willis8	2012-mb12-adhoc-MB090 	TemporalNo
2012-mb12-adhoc-MB091.txt	4	25	willis8	2012-mb12-adhoc-MB091	TemporalNo
2012-mb12-adhoc-MB092.txt	4	26	willis8	2012-mb12-adhoc-MB092 	TemporalNo
2012-mb12-adhoc-MB093.txt	4	26	willis8	2012-mb12-adhoc-MB093 	TemporalYes
2012-mb12-adhoc-MB094.txt	4	26	willis8	2012-mb12-adhoc-MB094 	TemporalNo
2012-mb12-adhoc-MB095.txt	4	26	willis8	2012-mb12-adhoc-MB095 	TemporalNo
2012-mb12-adhoc-MB096.txt	4	26	willis8	2012-mb12-adhoc-MB096 	TemporalYes
2012-mb12-adhoc-MB097.txt	4	25	willis8	2012-mb12-adhoc-MB097	TemporalNo
2012-mb12-adhoc-MB098.txt	4	26	willis8	2012-mb12-adhoc-MB098 	TemporalSome
2012-mb12-adhoc-MB099.txt	4	26	willis8	2012-mb12-adhoc-MB099 	TemporalYes
2012-mb12-adhoc-MB100.txt	4	26	willis8	2012-mb12-adhoc-MB100 	TemporalYes
2012-mb12-adhoc-MB101.txt	4	26	willis8	2012-mb12-adhoc-MB101 	TemporalYes
2012-mb12-adhoc-MB102.txt	4	26	willis8	2012-mb12-adhoc-MB102 	TemporalNo
2012-mb12-adhoc-MB103.txt	4	27	willis8	2012-mb12-adhoc-MB103 	TemporalSome
2012-mb12-adhoc-MB104.txt	4	26	willis8	2012-mb12-adhoc-MB104 	TemporalNo
2012-mb12-adhoc-MB105.txt	4	26	willis8	2012-mb12-adhoc-MB105 	TemporalYes
2012-mb12-adhoc-MB106.txt	4	26	willis8	2012-mb12-adhoc-MB106 	TemporalNo
2012-mb12-adhoc-MB107.txt	4	26	willis8	2012-mb12-adhoc-MB107 	TemporalNo
2012-mb12-adhoc-MB108.txt	4	26	willis8	2012-mb12-adhoc-MB108 	TemporalNo
2012-mb12-adhoc-MB109.txt	3	26	willis8	 2012-mb12-adhoc-MB109 	TemporalYes
2012-mb12-adhoc-MB110.txt	4	26	willis8	2012-mb12-adhoc-MB110 	TemporalNo
2008-blog08-opinion-1001.txt	4	29	willis8	2008-blog08-opinion-1001 	TemporalNo
2008-blog08-opinion-1002.txt	4	29	willis8	2008-blog08-opinion-1002 	TemporalNo
2008-blog08-opinion-1003.txt	4	29	willis8	2008-blog08-opinion-1003 	TemporalNo
2008-blog08-opinion-1004.txt	4	29	willis8	2008-blog08-opinion-1004 	TemporalNo
2008-blog08-opinion-1005.txt	3	29	willis8	 2008-blog08-opinion-1005 	TemporalYes
2008-blog08-opinion-1006.txt	3	29	willis8	 2008-blog08-opinion-1006 	TemporalYes
2008-blog08-opinion-1007.txt	4	29	willis8	2008-blog08-opinion-1007 	TemporalNo
2008-blog08-opinion-1008.txt	4	29	willis8	2008-blog08-opinion-1008 	TemporalNo
2008-blog08-opinion-1009.txt	4	29	willis8	2008-blog08-opinion-1009 	TemporalNo
2008-blog08-opinion-1010.txt	4	29	willis8	2008-blog08-opinion-1010 	TemporalNo
2008-blog08-opinion-1011.txt	4	29	willis8	2008-blog08-opinion-1011 	TemporalNo
2008-blog08-opinion-1012.txt	4	29	willis8	2008-blog08-opinion-1012 	TemporalNo
2008-blog08-opinion-1013.txt	4	29	willis8	2008-blog08-opinion-1013 	TemporalNo
2008-blog08-opinion-1014.txt	4	29	willis8	2008-blog08-opinion-1014 	TemporalNo
2008-blog08-opinion-1015.txt	4	29	willis8	2008-blog08-opinion-1015 	TemporalNo
2008-blog08-opinion-1016.txt	4	29	willis8	2008-blog08-opinion-1016 	TemporalNo
2008-blog08-opinion-1017.txt	4	29	willis8	2008-blog08-opinion-1017 	TemporalNo
2008-blog08-opinion-1018.txt	4	29	willis8	2008-blog08-opinion-1018 	TemporalSome
2008-blog08-opinion-1019.txt	4	29	willis8	2008-blog08-opinion-1019 	TemporalNo
2008-blog08-opinion-1020.txt	4	29	willis8	2008-blog08-opinion-1020 	TemporalNo
2008-blog08-opinion-1021.txt	4	29	willis8	2008-blog08-opinion-1021 	TemporalYes
2008-blog08-opinion-1022.txt	4	29	willis8	2008-blog08-opinion-1022 	TemporalNo
2008-blog08-opinion-1023.txt	4	29	willis8	2008-blog08-opinion-1023 	TemporalNo
2008-blog08-opinion-1024.txt	4	29	willis8	2008-blog08-opinion-1024 	TemporalNo
2008-blog08-opinion-1025.txt	4	29	willis8	2008-blog08-opinion-1025 	TemporalSome
2008-blog08-opinion-1026.txt	4	29	willis8	2008-blog08-opinion-1026 	TemporalNo
2008-blog08-opinion-1027.txt	4	29	willis8	2008-blog08-opinion-1027 	TemporalNo
2008-blog08-opinion-1028.txt	4	29	willis8	2008-blog08-opinion-1028 	TemporalYes
2008-blog08-opinion-1029.txt	4	29	willis8	2008-blog08-opinion-1029 	TemporalNo
2008-blog08-opinion-1030.txt	3	29	willis8	 2008-blog08-opinion-1030 	TemporalNo
2008-blog08-opinion-1031.txt	4	29	willis8	2008-blog08-opinion-1031 	TemporalNo
2008-blog08-opinion-1032.txt	4	29	willis8	2008-blog08-opinion-1032 	TemporalSome
2008-blog08-opinion-1033.txt	4	29	willis8	2008-blog08-opinion-1033 	TemporalNo
2008-blog08-opinion-1034.txt	4	29	willis8	2008-blog08-opinion-1034 	TemporalNo
2008-blog08-opinion-1035.txt	4	29	willis8	2008-blog08-opinion-1035 	TemporalNo
2008-blog08-opinion-1036.txt	4	29	willis8	2008-blog08-opinion-1036 	TemporalSome
2008-blog08-opinion-1037.txt	4	29	willis8	2008-blog08-opinion-1037 	TemporalNo
2008-blog08-opinion-1038.txt	4	29	willis8	2008-blog08-opinion-1038 	TemporalNo
2008-blog08-opinion-1039.txt	4	29	willis8	2008-blog08-opinion-1039 	TemporalNo
2008-blog08-opinion-1040.txt	4	29	willis8	2008-blog08-opinion-1040 	TemporalNo
2008-blog08-opinion-1041.txt	4	29	willis8	2008-blog08-opinion-1041 	TemporalSome
2008-blog08-opinion-1042.txt	4	29	willis8	2008-blog08-opinion-1042 	TemporalYes
2008-blog08-opinion-1043.txt	4	29	willis8	2008-blog08-opinion-1043 	TemporalSome
2008-blog08-opinion-1044.txt	4	28	willis8	2008-blog08-opinion-1044	TemporalNo
2008-blog08-opinion-1045.txt	4	29	willis8	2008-blog08-opinion-1045 	TemporalNo
2008-blog08-opinion-1046.txt	4	30	willis8	2008-blog08-opinion-1046 	TemporalNo
2008-blog08-opinion-1047.txt	3	29	willis8	 2008-blog08-opinion-1047 	TemporalNo
2008-blog08-opinion-1048.txt	4	29	willis8	2008-blog08-opinion-1048 	TemporalSome
2008-blog08-opinion-1049.txt	4	29	willis8	2008-blog08-opinion-1049 	TemporalNo
2008-blog08-opinion-1050.txt	4	29	willis8	2008-blog08-opinion-1050 	TemporalNo
2004-novelty-adhoc-N51.txt	4	27	willis8	2004-novelty-adhoc-N51 	TemporalYes
2004-novelty-adhoc-N52.txt	4	27	willis8	2004-novelty-adhoc-N52 	TemporalNo
2004-novelty-adhoc-N53.txt	4	27	willis8	2004-novelty-adhoc-N53 	TemporalYes
1992-trec1-adhoc-51.txt	4	23	willis8	1992-trec1-adhoc-51	TemporalSome
1992-trec1-adhoc-52.txt	4	24	willis8	1992-trec1-adhoc-52 	TemporalNo
1992-trec1-adhoc-53.txt	4	24	willis8	1992-trec1-adhoc-53 	TemporalNo
1992-trec1-adhoc-54.txt	4	24	willis8	1992-trec1-adhoc-54 	TemporalSome
1992-trec1-adhoc-55.txt	4	24	willis8	1992-trec1-adhoc-55 	TemporalSome
1992-trec1-adhoc-56.txt	4	24	willis8	1992-trec1-adhoc-56 	TemporalSome
1992-trec1-adhoc-57.txt	4	24	willis8	1992-trec1-adhoc-57 	TemporalNo
1992-trec1-adhoc-58.txt	4	23	willis8	1992-trec1-adhoc-58	TemporalYes
1992-trec1-adhoc-59.txt	4	24	willis8	1992-trec1-adhoc-59 	TemporalYes
1992-trec1-adhoc-60.txt	4	24	willis8	1992-trec1-adhoc-60 	TemporalNo
1992-trec1-adhoc-61.txt	4	23	willis8	1992-trec1-adhoc-61	TemporalYes
1992-trec1-adhoc-63.txt	4	24	willis8	1992-trec1-adhoc-63 	TemporalNo
1992-trec1-adhoc-64.txt	4	25	willis8	1992-trec1-adhoc-64 	TemporalYes
1992-trec1-adhoc-65.txt	4	24	willis8	1992-trec1-adhoc-65 	TemporalNo
1992-trec1-adhoc-66.txt	4	24	willis8	1992-trec1-adhoc-66 	TemporalNo
1992-trec1-adhoc-67.txt	4	24	willis8	1992-trec1-adhoc-67 	TemporalNo
1992-trec1-adhoc-68.txt	4	25	willis8	1992-trec1-adhoc-68 	TemporalNo
1992-trec1-adhoc-69.txt	4	24	willis8	1992-trec1-adhoc-69 	TemporalYes
1992-trec1-adhoc-70.txt	4	24	willis8	1992-trec1-adhoc-70 	TemporalSome
1992-trec1-adhoc-71.txt	4	24	willis8	1992-trec1-adhoc-71 	TemporalSome
1992-trec1-adhoc-72.txt	4	24	willis8	1992-trec1-adhoc-72 	TemporalSome
1992-trec1-adhoc-73.txt	4	25	willis8	1992-trec1-adhoc-73 	TemporalSome
1992-trec1-adhoc-74.txt	4	24	willis8	1992-trec1-adhoc-74 	TemporalNo
1992-trec1-adhoc-75.txt	4	24	willis8	1992-trec1-adhoc-75 	TemporalNo
1992-trec1-adhoc-76.txt	4	25	willis8	1992-trec1-adhoc-76 	TemporalNo
1992-trec1-adhoc-77.txt	4	24	willis8	1992-trec1-adhoc-77 	TemporalSome
1992-trec1-adhoc-78.txt	4	24	willis8	1992-trec1-adhoc-78 	TemporalSome
1992-trec1-adhoc-79.txt	4	25	willis8	1992-trec1-adhoc-79 	TemporalNo
1992-trec1-adhoc-80.txt	4	24	willis8	1992-trec1-adhoc-80 	TemporalYes
1992-trec1-adhoc-81.txt	4	25	willis8	1992-trec1-adhoc-81 	TemporalYes
1992-trec1-adhoc-82.txt	4	24	willis8	1992-trec1-adhoc-82 	TemporalNo
1992-trec1-adhoc-83.txt	4	24	willis8	1992-trec1-adhoc-83 	TemporalNo
1992-trec1-adhoc-84.txt	4	24	willis8	1992-trec1-adhoc-84 	TemporalSome
1992-trec1-adhoc-85.txt	4	24	willis8	1992-trec1-adhoc-85 	TemporalSome
1992-trec1-adhoc-86.txt	4	25	willis8	1992-trec1-adhoc-86 	TemporalYes
1992-trec1-adhoc-87.txt	4	24	willis8	1992-trec1-adhoc-87 	TemporalYes
1992-trec1-adhoc-88.txt	4	25	willis8	1992-trec1-adhoc-88 	TemporalNo
1992-trec1-adhoc-89.txt	4	24	willis8	1992-trec1-adhoc-89 	TemporalNo
1992-trec1-adhoc-90.txt	4	24	willis8	1992-trec1-adhoc-90 	TemporalNo
1992-trec1-adhoc-91.txt	4	24	willis8	1992-trec1-adhoc-91 	TemporalSome
1992-trec1-adhoc-92.txt	4	24	willis8	1992-trec1-adhoc-92 	TemporalSome
1992-trec1-adhoc-93.txt	4	24	willis8	1992-trec1-adhoc-93 	TemporalNo
1992-trec1-adhoc-94.txt	4	23	willis8	1992-trec1-adhoc-94	TemporalSome
1992-trec1-adhoc-95.txt	4	24	willis8	1992-trec1-adhoc-95 	TemporalNo
1992-trec1-adhoc-96.txt	4	24	willis8	1992-trec1-adhoc-96 	TemporalNo
1992-trec1-adhoc-97.txt	4	24	willis8	1992-trec1-adhoc-97 	TemporalNo
1992-trec1-adhoc-98.txt	4	23	willis8	1992-trec1-adhoc-98	TemporalNo
1992-trec1-adhoc-99.txt	4	24	willis8	1992-trec1-adhoc-99 	TemporalYes
2007-blog07-opinion-935.txt	4	28	willis8	2007-blog07-opinion-935 	TemporalSome
2004-novelty-adhoc-N54.txt	4	27	willis8	2004-novelty-adhoc-N54 	TemporalYes
2004-novelty-adhoc-N55.txt	4	26	willis8	2004-novelty-adhoc-N55	TemporalYes
2004-novelty-adhoc-N56.txt	4	27	willis8	2004-novelty-adhoc-N56 	TemporalYes
2004-novelty-adhoc-N57.txt	4	27	willis8	2004-novelty-adhoc-N57 	TemporalYes
2004-novelty-adhoc-N58.txt	4	27	willis8	2004-novelty-adhoc-N58 	TemporalNo
2004-novelty-adhoc-N59.txt	4	27	willis8	2004-novelty-adhoc-N59 	TemporalYes
2004-novelty-adhoc-N60.txt	4	27	willis8	2004-novelty-adhoc-N60 	TemporalNo
2004-novelty-adhoc-N61.txt	4	26	willis8	2004-novelty-adhoc-N61	TemporalNo
2004-novelty-adhoc-N62.txt	4	27	willis8	2004-novelty-adhoc-N62 	TemporalSome
2004-novelty-adhoc-N63.txt	4	27	willis8	2004-novelty-adhoc-N63 	TemporalSome
2004-novelty-adhoc-N64.txt	4	27	willis8	2004-novelty-adhoc-N64 	TemporalYes
2004-novelty-adhoc-N65.txt	4	27	willis8	2004-novelty-adhoc-N65 	TemporalYes
2004-novelty-adhoc-N66.txt	4	27	willis8	2004-novelty-adhoc-N66 	TemporalNo
2004-novelty-adhoc-N67.txt	4	27	willis8	2004-novelty-adhoc-N67 	TemporalYes
2004-novelty-adhoc-N68.txt	4	27	willis8	2004-novelty-adhoc-N68 	TemporalYes
2004-novelty-adhoc-N69.txt	4	27	willis8	2004-novelty-adhoc-N69 	TemporalYes
2004-novelty-adhoc-N70.txt	4	27	willis8	2004-novelty-adhoc-N70 	TemporalNo
2004-novelty-adhoc-N71.txt	4	27	willis8	2004-novelty-adhoc-N71 	TemporalSome
2004-novelty-adhoc-N72.txt	4	27	willis8	2004-novelty-adhoc-N72 	TemporalYes
2004-novelty-adhoc-N73.txt	4	27	willis8	2004-novelty-adhoc-N73 	TemporalYes
2004-novelty-adhoc-N74.txt	4	27	willis8	2004-novelty-adhoc-N74 	TemporalYes
2004-novelty-adhoc-N75.txt	4	27	willis8	2004-novelty-adhoc-N75 	TemporalSome
2004-novelty-adhoc-N76.txt	4	27	willis8	2004-novelty-adhoc-N76 	TemporalNo
2004-novelty-adhoc-N77.txt	4	27	willis8	2004-novelty-adhoc-N77 	TemporalNo
2004-novelty-adhoc-N78.txt	4	27	willis8	2004-novelty-adhoc-N78 	TemporalNo
2004-novelty-adhoc-N79.txt	4	27	willis8	2004-novelty-adhoc-N79 	TemporalYes
2004-novelty-adhoc-N80.txt	4	27	willis8	2004-novelty-adhoc-N80 	TemporalYes
2004-novelty-adhoc-N81.txt	3	27	willis8	 2004-novelty-adhoc-N81 	TemporalYes
2004-novelty-adhoc-N82.txt	4	27	willis8	2004-novelty-adhoc-N82 	TemporalYes
2004-novelty-adhoc-N83.txt	4	27	willis8	2004-novelty-adhoc-N83 	TemporalYes
2004-novelty-adhoc-N84.txt	4	27	willis8	2004-novelty-adhoc-N84 	TemporalNo
2004-novelty-adhoc-N85.txt	4	27	willis8	2004-novelty-adhoc-N85 	TemporalYes
2004-novelty-adhoc-N86.txt	4	27	willis8	2004-novelty-adhoc-N86 	TemporalNo
2004-novelty-adhoc-N87.txt	4	27	willis8	2004-novelty-adhoc-N87 	TemporalYes
2004-novelty-adhoc-N88.txt	4	27	willis8	2004-novelty-adhoc-N88 	TemporalYes
2004-novelty-adhoc-N89.txt	4	26	willis8	2004-novelty-adhoc-N89	TemporalNo
2004-novelty-adhoc-N90.txt	5	27	willis8	004-novelty-adhoc-N90 	TemporalYes
2004-novelty-adhoc-N91.txt	4	27	willis8	2004-novelty-adhoc-N91 	TemporalNo
2004-novelty-adhoc-N92.txt	4	28	willis8	2004-novelty-adhoc-N92 	TemporalYes
2004-novelty-adhoc-N93.txt	4	27	willis8	2004-novelty-adhoc-N93 	TemporalNo
2004-novelty-adhoc-N94.txt	4	27	willis8	2004-novelty-adhoc-N94 	TemporalNo
2004-novelty-adhoc-N95.txt	4	27	willis8	2004-novelty-adhoc-N95 	TemporalYes
